Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
207	10004	1095	0.00091321	93493	93503	555.56	1032.9	1543.2	1096.2	-3.77E-07	0.00056083	0.14252	0.023145	0.38722	2.5825	432190	458020	2316.5	694.2	826.73	174.65	0.00010902	6.93E-06	0.005216
207.33	10234	1094.4	0.00091375	94008	94017	558.05	1033.1	1543.6	1094.5	-3.77E-07	0.00055757	0.14233	0.023092	0.39553	2.5283	432410	458280	2314.9	695.07	827.7	174.76	0.00010835	6.94E-06	0.0052487
207.67	10468	1093.8	0.00091428	94522	94532	560.53	1033.2	1544	1092.9	-3.76E-07	0.00055435	0.14214	0.02304	0.40398	2.4754	432620	458530	2313.4	695.93	828.68	174.87	0.00010769	6.95E-06	0.0052814
208	10706	1093.1	0.00091482	95037	95047	563	1033.3	1544.4	1091.2	-3.76E-07	0.00055115	0.14195	0.022988	0.41257	2.4238	432840	458790	2311.8	696.8	829.66	174.98	0.00010702	6.96E-06	0.0053141
208.33	10949	1092.5	0.00091535	95552	95562	565.48	1033.5	1544.8	1089.5	-3.76E-07	0.00054798	0.14176	0.022935	0.42132	2.3735	433060	459050	2310.2	697.67	830.64	175.09	0.00010637	6.98E-06	0.0053468
208.67	11196	1091.8	0.00091589	96067	96077	567.95	1033.6	1545.2	1087.9	-3.75E-07	0.00054484	0.14157	0.022883	0.43022	2.3244	433280	459300	2308.6	698.54	831.62	175.2	0.00010572	6.99E-06	0.0053795
209	11448	1091.2	0.00091643	96582	96592	570.41	1033.7	1545.7	1086.2	-3.75E-07	0.00054172	0.14138	0.02283	0.43927	2.2765	433490	459560	2307.1	699.42	832.61	175.3	0.00010507	7.00E-06	0.0054122
209.33	11705	1090.6	0.00091696	97097	97108	572.88	1033.9	1546.1	1084.6	-3.74E-07	0.00053864	0.14119	0.022778	0.44847	2.2298	433710	459810	2305.5	700.29	833.6	175.41	0.00010443	7.01E-06	0.0054449
209.67	11966	1089.9	0.0009175	97612	97623	575.34	1034	1546.5	1082.9	-3.74E-07	0.00053557	0.141	0.022726	0.45783	2.1842	433930	460070	2304	701.17	834.6	175.52	0.0001038	7.02E-06	0.0054776
210	12233	1089.3	0.00091804	98128	98139	577.79	1034.2	1547	1081.2	-3.73E-07	0.00053254	0.14081	0.022673	0.46735	2.1397	434150	460320	2302.5	702.04	835.59	175.63	0.00010317	7.03E-06	0.0055104
210.33	12504	1088.6	0.00091858	98643	98655	580.25	1034.3	1547.4	1079.6	-3.73E-07	0.00052953	0.14062	0.022621	0.47703	2.0963	434360	460580	2301	702.92	836.59	175.73	0.00010254	7.04E-06	0.0055431
210.67	12780	1088	0.00091913	99159	99171	582.7	1034.5	1547.8	1077.9	-3.72E-07	0.00052654	0.14043	0.022569	0.48688	2.0539	434580	460830	2299.4	703.8	837.59	175.84	0.00010192	7.05E-06	0.0055758
211	13062	1087.3	0.00091967	99675	99687	585.14	1034.6	1548.3	1076.3	-3.72E-07	0.00052358	0.14024	0.022516	0.49689	2.0125	434800	461090	2297.9	704.69	838.6	175.94	0.00010131	7.06E-06	0.0056085
211.33	13348	1086.7	0.00092021	100190	100200	587.59	1034.8	1548.8	1074.6	-3.71E-07	0.00052065	0.14005	0.022464	0.50706	1.9721	435020	461340	2296.5	705.57	839.61	176.05	0.0001007	7.08E-06	0.0056413
211.67	13640	1086.1	0.00092076	100710	100720	590.03	1035	1549.2	1073	-3.71E-07	0.00051774	0.13986	0.022412	0.51741	1.9327	435240	461600	2295	706.45	840.62	176.16	0.00010009	7.09E-06	0.005674
212	13936	1085.4	0.0009213	101220	101240	592.47	1035.1	1549.7	1071.3	-3.70E-07	0.00051485	0.13968	0.02236	0.52792	1.8942	435460	461850	2293.5	707.34	841.63	176.26	0.000099492	7.10E-06	0.0057068
212.33	14239	1084.8	0.00092185	101740	101750	594.9	1035.3	1550.1	1069.7	-3.70E-07	0.00051199	0.13949	0.022308	0.53861	1.8566	435670	462110	2292	708.23	842.65	176.36	0.000098896	7.11E-06	0.0057395
212.67	14546	1084.1	0.0009224	102260	102270	597.33	1035.5	1550.6	1068	-3.69E-07	0.00050915	0.1393	0.022255	0.54948	1.8199	435890	462370	2290.6	709.12	843.67	176.47	0.000098305	7.12E-06	0.0057723
213	14859	1083.5	0.00092295	102770	102790	599.76	1035.7	1551.1	1066.4	-3.69E-07	0.00050634	0.13912	0.022203	0.56052	1.784	436110	462620	2289.1	710.01	844.69	176.57	0.000097718	7.13E-06	0.0058051
213.33	15178	1082.8	0.0009235	103290	103300	602.18	1035.8	1551.6	1064.7	-3.68E-07	0.00050355	0.13893	0.022151	0.57175	1.749	436330	462880	2287.7	710.9	845.72	176.68	0.000097136	7.14E-06	0.0058378
213.67	15502	1082.2	0.00092405	103810	103820	604.61	1036	1552	1063.1	-3.68E-07	0.00050078	0.13874	0.022099	0.58315	1.7148	436550	463130	2286.2	711.8	846.75	176.78	0.000096559	7.15E-06	0.0058706
214	15832	1081.6	0.0009246	104330	104340	607.03	1036.2	1552.5	1061.4	-3.67E-07	0.00049803	0.13856	0.022047	0.59474	1.6814	436770	463390	2284.8	712.69	847.78	176.88	0.000095986	7.16E-06	0.0059034
214.33	16168	1080.9	0.00092515	104840	104860	609.44	1036.4	1553	1059.8	-3.67E-07	0.00049531	0.13837	0.021995	0.60652	1.6488	436990	463640	2283.4	713.59	848.82	176.98	0.000095417	7.18E-06	0.0059362
214.67	16509	1080.3	0.0009257	105360	105380	611.86	1036.6	1553.5	1058.1	-3.66E-07	0.00049261	0.13818	0.021943	0.61848	1.6169	437210	463900	2282	714.49	849.86	177.08	0.000094853	7.19E-06	0.005969
215	16857	1079.6	0.00092626	105880	105890	614.27	1036.8	1554	1056.5	-3.66E-07	0.00048993	0.138	0.021891	0.63064	1.5857	437420	464150	2280.6	715.39	850.9	177.19	0.000094293	7.20E-06	0.0060018
215.33	17210	1079	0.00092681	106400	106410	616.67	1036.9	1554.5	1054.8	-3.65E-07	0.00048727	0.13781	0.021839	0.64298	1.5552	437640	464410	2279.2	716.3	851.94	177.29	0.000093737	7.21E-06	0.0060346
215.67	17570	1078.3	0.00092737	106910	106930	619.08	1037.1	1555	1053.2	-3.65E-07	0.00048463	0.13763	0.021787	0.65553	1.5255	437860	464660	2277.8	717.2	852.99	177.39	0.000093186	7.22E-06	0.0060674
216	17935	1077.7	0.00092792	107430	107450	621.48	1037.3	1555.5	1051.5	-3.64E-07	0.00048202	0.13744	0.021735	0.66827	1.4964	438080	464920	2276.4	718.11	854.04	177.49	0.000092639	7.23E-06	0.0061002
216.33	18307	1077	0.00092848	107950	107970	623.88	1037.5	1556.1	1049.9	-3.64E-07	0.00047942	0.13726	0.021683	0.68121	1.468	438300	465180	2275.1	719.01	855.1	177.59	0.000092097	7.24E-06	0.0061331
216.67	18686	1076.4	0.00092904	108470	108490	626.27	1037.7	1556.6	1048.2	-3.63E-07	0.00047685	0.13708	0.021631	0.69435	1.4402	438520	465430	2273.7	719.92	856.16	177.69	0.000091558	7.25E-06	0.0061659
217	19071	1075.7	0.0009296	108990	109010	628.67	1038	1557.1	1046.6	-3.63E-07	0.00047429	0.13689	0.02158	0.7077	1.413	438740	465690	2272.4	720.83	857.22	177.79	0.000091024	7.26E-06	0.0061987
217.33	19462	1075.1	0.00093016	109510	109530	631.06	1038.2	1557.6	1045	-3.62E-07	0.00047176	0.13671	0.021528	0.72126	1.3865	438960	465940	2271	721.75	858.28	177.88	0.000090494	7.28E-06	0.0062316
217.67	19860	1074.4	0.00093072	110030	110040	633.44	1038.4	1558.2	1043.3	-3.61E-07	0.00046925	0.13652	0.021476	0.73502	1.3605	439180	466200	2269.7	722.66	859.35	177.98	0.000089968	7.29E-06	0.0062644
218	20264	1073.8	0.00093129	110550	110560	635.83	1038.6	1558.7	1041.7	-3.61E-07	0.00046675	0.13634	0.021424	0.749	1.3351	439400	466450	2268.3	723.57	860.42	178.08	0.000089445	7.30E-06	0.0062973
218.33	20675	1073.1	0.00093185	111070	111080	638.21	1038.8	1559.2	1040	-3.60E-07	0.00046428	0.13616	0.021372	0.76319	1.3103	439620	466710	2267	724.49	861.49	178.18	0.000088927	7.31E-06	0.0063302
218.67	21094	1072.5	0.00093242	111580	111600	640.59	1039	1559.8	1038.4	-3.60E-07	0.00046182	0.13597	0.021321	0.77759	1.286	439840	466960	2265.7	725.41	862.57	178.28	0.000088413	7.32E-06	0.006363
219	21519	1071.8	0.00093298	112100	112120	642.96	1039.3	1560.3	1036.7	-3.59E-07	0.00045938	0.13579	0.021269	0.79222	1.2623	440060	467220	2264.4	726.33	863.65	178.37	0.000087903	7.33E-06	0.0063959
219.33	21951	1071.2	0.00093355	112620	112650	645.33	1039.5	1560.9	1035.1	-3.59E-07	0.00045697	0.13561	0.021217	0.80706	1.2391	440280	467470	2263.1	727.25	864.74	178.47	0.000087397	7.34E-06	0.0064288
219.67	22390	1070.5	0.00093412	113140	113170	647.7	1039.7	1561.4	1033.5	-3.58E-07	0.00045457	0.13543	0.021166	0.82213	1.2163	440500	467730	2261.8	728.18	865.82	178.56	0.000086894	7.35E-06	0.0064617
220	22836	1069.9	0.00093469	113670	113690	650.07	1039.9	1562	1031.8	-3.58E-07	0.00045219	0.13525	0.021114	0.83743	1.1941	440720	467990	2260.5	729.1	866.91	178.66	0.000086396	7.36E-06	0.0064946
220.33	23290	1069.2	0.00093526	114190	114210	652.44	1040.2	1562.5	1030.2	-3.57E-07	0.00044982	0.13506	0.021062	0.85296	1.1724	440940	468240	2259.2	730.03	868.01	178.75	0.000085901	7.38E-06	0.0065275
220.67	23750	1068.6	0.00093583	114710	114730	654.8	1040.4	1563.1	1028.5	-3.56E-07	0.00044748	0.13488	0.021011	0.86871	1.1511	441160	468500	2258	730.96	869.1	178.85	0.00008541	7.39E-06	0.0065604
221	24219	1067.9	0.0009364	115230	115250	657.16	1040.6	1563.7	1026.9	-3.56E-07	0.00044515	0.1347	0.020959	0.8847	1.1303	441380	468750	2256.7	731.89	870.2	178.94	0.000084923	7.40E-06	0.0065933
221.33	24695	1067.3	0.00093697	115750	115770	659.51	1040.9	1564.3	1025.3	-3.55E-07	0.00044284	0.13452	0.020908	0.90093	1.11	441600	469010	2255.5	732.82	871.31	179.04	0.000084439	7.41E-06	0.0066263
221.67	25178	1066.6	0.00093755	116270	116290	661.87	1041.1	1564.8	1023.6	-3.55E-07	0.00044055	0.13434	0.020856	0.91739	1.09	441820	469260	2254.2	733.75	872.41	179.13	0.000083959	7.42E-06	0.0066592
222	25669	1066	0.00093812	116790	116820	664.22	1041.4	1565.4	1022	-3.54E-07	0.00043827	0.13416	0.020805	0.9341	1.0705	442040	469520	2253	734.69	873.53	179.22	0.000083483	7.43E-06	0.0066921
222.33	26168	1065.3	0.0009387	117310	117340	666.57	1041.6	1566	1020.4	-3.53E-07	0.00043602	0.13398	0.020753	0.95105	1.0515	442260	469770	2251.7	735.63	874.64	179.32	0.000083011	7.44E-06	0.0067251
222.67	26675	1064.7	0.00093927	117840	117860	668.91	1041.9	1566.6	1018.7	-3.53E-07	0.00043378	0.1338	0.020702	0.96825	1.0328	442480	470030	2250.5	736.56	875.76	179.41	0.000082541	7.45E-06	0.0067581
223	27190	1064	0.00093985	118360	118380	671.25	1042.1	1567.2	1017.1	-3.52E-07	0.00043155	0.13362	0.02065	0.9857	1.0145	442700	470280	2249.3	737.5	876.88	179.5	0.000082076	7.46E-06	0.006791
223.33	27713	1063.3	0.00094043	118880	118910	673.59	1042.4	1567.8	1015.5	-3.52E-07	0.00042934	0.13344	0.020599	1.0034	0.99661	442920	470540	2248.1	738.45	878	179.59	0.000081614	7.48E-06	0.006824
223.67	28245	1062.7	0.00094101	119400	119430	675.93	1042.6	1568.4	1013.8	-3.51E-07	0.00042715	0.13326	0.020547	1.0214	0.9791	443140	470790	2246.9	739.39	879.13	179.68	0.000081155	7.49E-06	0.006857
224	28784	1062	0.00094159	119920	119950	678.27	1042.9	1569	1012.2	-3.50E-07	0.00042498	0.13308	0.020496	1.0396	0.96194	443360	471050	2245.7	740.33	880.26	179.77	0.0000807	7.50E-06	0.00689
224.33	29332	1061.4	0.00094218	120450	120480	680.6	1043.1	1569.6	1010.5	-3.50E-07	0.00042282	0.1329	0.020445	1.058	0.94515	443580	471300	2244.5	741.28	881.4	179.86	0.000080249	7.51E-06	0.006923
224.67	29888	1060.7	0.00094276	120970	121000	682.93	1043.4	1570.2	1008.9	-3.49E-07	0.00042067	0.13272	0.020393	1.0768	0.92871	443800	471560	2243.3	742.23	882.53	179.95	0.000079801	7.52E-06	0.006956
225	30453	1060.1	0.00094335	121490	121520	685.26	1043.7	1570.8	1007.3	-3.49E-07	0.00041855	0.13254	0.020342	1.0958	0.9126	444020	471810	2242.1	743.18	883.68	180.04	0.000079356	7.53E-06	0.006989
225.33	31027	1059.4	0.00094393	122020	122050	687.58	1043.9	1571.4	1005.6	-3.48E-07	0.00041643	0.13237	0.020291	1.115	0.89684	444240	472060	2240.9	744.13	884.82	180.13	0.000078914	7.54E-06	0.007022
225.67	31609	1058.7	0.00094452	122540	122570	689.9	1044.2	1572	1004	-3.47E-07	0.00041434	0.13219	0.020239	1.1346	0.88139	444460	472320	2239.8	745.09	885.97	180.22	0.000078476	7.55E-06	0.0070551
226	32200	1058.1	0.00094511	123060	123100	692.22	1044.5	1572.7	1002.4	-3.47E-07	0.00041225	0.13201	0.020188	1.1544	0.86627	444680	472570	2238.6	746.04	887.12	180.31	0.000078041	7.57E-06	0.0070881
226.33	32800	1057.4	0.0009457	123590	123620	694.54	1044.8	1573.3	1000.7	-3.46E-07	0.00041019	0.13183	0.020137	1.1745	0.85145	444900	472830	2237.4	747	888.28	180.39	0.000077609	7.58E-06	0.0071212
226.67	33410	1056.8	0.00094629	124110	124140	696.86	1045	1573.9	999.11	-3.46E-07	0.00040813	0.13166	0.020086	1.1948	0.83693	445120	473080	2236.3	747.96	889.44	180.48	0.000077181	7.59E-06	0.0071542
227	34028	1056.1	0.00094688	124640	124670	699.17	1045.3	1574.6	997.48	-3.45E-07	0.0004061	0.13148	0.020035	1.2155	0.82272	445340	473340	2235.1	748.92	890.6	180.57	0.000076756	7.60E-06	0.0071873
227.33	34656	1055.4	0.00094747	125160	125200	701.48	1045.6	1575.2	995.85	-3.44E-07	0.00040407	0.1313	0.019983	1.2364	0.80879	445560	473590	2234	749.88	891.77	180.65	0.000076334	7.61E-06	0.0072204
227.67	35293	1054.8	0.00094807	125690	125720	703.79	1045.9	1575.9	994.22	-3.44E-07	0.00040206	0.13113	0.019932	1.2576	0.79514	445780	473850	2232.9	750.84	892.94	180.74	0.000075915	7.62E-06	0.0072535
228	35939	1054.1	0.00094866	126210	126250	706.09	1046.2	1576.5	992.58	-3.43E-07	0.00040007	0.13095	0.019881	1.2792	0.78177	446000	474100	2231.8	751.81	894.11	180.82	0.000075499	7.63E-06	0.0072866
228.33	36596	1053.5	0.00094926	126740	126770	708.39	1046.5	1577.2	990.95	-3.42E-07	0.00039809	0.13077	0.01983	1.301	0.76866	446220	474350	2230.6	752.77	895.29	180.91	0.000075086	7.64E-06	0.0073197
228.67	37261	1052.8	0.00094985	127260	127300	710.69	1046.7	1577.8	989.32	-3.42E-07	0.00039612	0.1306	0.019779	1.3231	0.75582	446440	474610	2229.5	753.74	896.47	180.99	0.000074676	7.65E-06	0.0073528
229	37937	1052.1	0.00095045	127790	127820	712.99	1047	1578.5	987.69	-3.41E-07	0.00039417	0.13042	0.019728	1.3455	0.74324	446660	474860	2228.4	754.71	897.66	181.08	0.00007427	7.67E-06	0.0073859
229.33	38622	1051.5	0.00095105	128310	128350	715.29	1047.3	1579.1	986.06	-3.40E-07	0.00039223	0.13025	0.019677	1.3682	0.73091	446890	475120	2227.3	755.68	898.85	181.16	0.000073866	7.68E-06	0.0074191
229.67	39318	1050.8	0.00095165	128840	128880	717.58	1047.6	1579.8	984.43	-3.40E-07	0.0003903	0.13007	0.019626	1.3912	0.71882	447110	475370	2226.2	756.66	900.04	181.24	0.000073465	7.69E-06	0.0074522
230	40024	1050.1	0.00095225	129370	129410	719.87	1047.9	1580.5	982.8	-3.39E-07	0.00038839	0.12989	0.019575	1.4145	0.70697	447330	475620	2225.2	757.63	901.24	181.32	0.000073068	7.70E-06	0.0074854
230.33	40739	1049.5	0.00095286	129890	129930	722.16	1048.2	1581.1	981.17	-3.38E-07	0.00038649	0.12972	0.019524	1.4381	0.69535	447550	475880	2224.1	758.61	902.44	181.41	0.000072673	7.71E-06	0.0075186
230.67	41466	1048.8	0.00095346	130420	130460	724.44	1048.5	1581.8	979.54	-3.38E-07	0.00038461	0.12954	0.019473	1.4621	0.68397	447770	476130	2223	759.59	903.64	181.49	0.000072281	7.72E-06	0.0075517
231	42202	1048.1	0.00095407	130950	130990	726.73	1048.8	1582.5	977.91	-3.37E-07	0.00038274	0.12937	0.019423	1.4863	0.6728	447990	476380	2221.9	760.57	904.85	181.57	0.000071892	7.73E-06	0.0075849
231.33	42949	1047.5	0.00095467	131480	131520	729.01	1049.1	1583.2	976.28	-3.36E-07	0.00038088	0.1292	0.019372	1.5109	0.66186	448210	476640	2220.9	761.55	906.06	181.65	0.000071506	7.74E-06	0.0076181
231.67	43707	1046.8	0.00095528	132000	132040	731.29	1049.5	1583.9	974.65	-3.36E-07	0.00037903	0.12902	0.019321	1.5358	0.65113	448430	476890	2219.8	762.54	907.27	181.73	0.000071123	7.75E-06	0.0076514
232	44476	1046.1	0.00095589	132530	132570	733.56	1049.8	1584.6	973.02	-3.35E-07	0.00037719	0.12885	0.01927	1.561	0.6406	448650	477140	2218.8	763.52	908.49	181.81	0.000070743	7.77E-06	0.0076846
232.33	45255	1045.5	0.0009565	133060	133100	735.84	1050.1	1585.2	971.39	-3.34E-07	0.00037537	0.12867	0.019219	1.5866	0.63028	448870	477400	2217.7	764.51	909.72	181.89	0.000070365	7.78E-06	0.0077178
232.67	46045	1044.8	0.00095711	133590	133630	738.11	1050.4	1585.9	969.77	-3.34E-07	0.00037356	0.1285	0.019168	1.6125	0.62016	449090	477650	2216.7	765.5	910.94	181.97	0.00006999	7.79E-06	0.0077511
233	46847	1044.1	0.00095773	134110	134160	740.38	1050.7	1586.6	968.14	-3.33E-07	0.00037176	0.12833	0.019118	1.6387	0.61024	449310	477900	2215.7	766.49	912.17	182.04	0.000069618	7.80E-06	0.0077843
233.33	47660	1043.5	0.00095834	134640	134690	742.65	1051	1587.4	966.51	-3.32E-07	0.00036998	0.12815	0.019067	1.6653	0.6005	449530	478150	2214.6	767.48	913.41	182.12	0.000069249	7.81E-06	0.0078176
233.67	48484	1042.8	0.00095895	135170	135220	744.91	1051.3	1588.1	964.88	-3.31E-07	0.00036821	0.12798	0.019016	1.6922	0.59095	449760	478410	2213.6	768.47	914.65	182.2	0.000068882	7.82E-06	0.0078509
234	49319	1042.1	0.00095957	135700	135750	747.17	1051.7	1588.8	963.25	-3.31E-07	0.00036644	0.12781	0.018966	1.7194	0.58159	449980	478660	2212.6	769.47	915.89	182.28	0.000068518	7.83E-06	0.0078842
234.33	50166	1041.5	0.00096019	136230	136280	749.43	1052	1589.5	961.63	-3.30E-07	0.00036469	0.12764	0.018915	1.747	0.5724	450200	478910	2211.6	770.47	917.13	182.35	0.000068157	7.84E-06	0.0079175
234.67	51025	1040.8	0.00096081	136760	136810	751.69	1052.3	1590.2	960	-3.29E-07	0.00036296	0.12746	0.018864	1.775	0.56339	450420	479160	2210.6	771.47	918.38	182.43	0.000067798	7.85E-06	0.0079508
235	51896	1040.1	0.00096143	137290	137340	753.95	1052.7	1590.9	958.37	-3.29E-07	0.00036123	0.12729	0.018814	1.8033	0.55454	450640	479420	2209.6	772.47	919.64	182.5	0.000067442	7.87E-06	0.0079841
235.33	52778	1039.4	0.00096205	137820	137870	756.2	1053	1591.7	956.74	-3.28E-07	0.00035951	0.12712	0.018763	1.832	0.54586	450860	479670	2208.6	773.47	920.9	182.58	0.000067088	7.88E-06	0.0080174
235.67	53673	1038.8	0.00096267	138350	138400	758.45	1053.3	1592.4	955.12	-3.27E-07	0.00035781	0.12695	0.018713	1.861	0.53735	451080	479920	2207.6	774.47	922.16	182.65	0.000066737	7.89E-06	0.0080508
236	54579	1038.1	0.0009633	138880	138930	760.7	1053.6	1593.1	953.49	-3.26E-07	0.00035612	0.12678	0.018662	1.8904	0.529	451300	480170	2206.6	775.48	923.42	182.73	0.000066389	7.90E-06	0.0080842
236.33	55498	1037.4	0.00096392	139410	139470	762.95	1054	1593.9	951.86	-3.26E-07	0.00035444	0.12661	0.018612	1.9201	0.5208	451520	480420	2205.7	776.49	924.69	182.8	0.000066043	7.91E-06	0.0081175
236.67	56430	1036.8	0.00096455	139940	140000	765.2	1054.3	1594.6	950.24	-3.25E-07	0.00035277	0.12643	0.018561	1.9503	0.51275	451740	480680	2204.7	777.49	925.97	182.87	0.0000657	7.92E-06	0.0081509
237	57373	1036.1	0.00096518	140470	140530	767.44	1054.7	1595.3	948.61	-3.24E-07	0.00035111	0.12626	0.018511	1.9808	0.50486	451960	480930	2203.7	778.51	927.24	182.94	0.000065359	7.93E-06	0.0081843
237.33	58330	1035.4	0.00096581	141010	141060	769.68	1055	1596.1	946.98	-3.23E-07	0.00034946	0.12609	0.01846	2.0116	0.49711	452180	481180	2202.8	779.52	928.53	183.02	0.000065021	7.94E-06	0.0082178
237.67	59299	1034.7	0.00096644	141540	141590	771.92	1055.3	1596.8	945.36	-3.23E-07	0.00034782	0.12592	0.01841	2.0429	0.4895	452400	481430	2201.8	780.53	929.81	183.09	0.000064685	7.96E-06	0.0082512
238	60281	1034.1	0.00096707	142070	142130	774.16	1055.7	1597.6	943.73	-3.22E-07	0.00034619	0.12575	0.01836	2.0746	0.48203	452620	481680	2200.9	781.55	931.1	183.16	0.000064351	7.97E-06	0.0082846
238.33	61276	1033.4	0.0009677	142600	142660	776.39	1056	1598.3	942.11	-3.21E-07	0.00034458	0.12558	0.018309	2.1066	0.4747	452840	481930	2199.9	782.57	932.4	183.23	0.00006402	7.98E-06	0.0083181
238.67	62285	1032.7	0.00096834	143130	143190	778.62	1056.4	1599.1	940.48	-3.20E-07	0.00034297	0.12541	0.018259	2.139	0.4675	453070	482180	2199	783.58	933.69	183.3	0.000063691	7.99E-06	0.0083516
239	63306	1032	0.00096897	143670	143730	780.85	1056.7	1599.9	938.85	-3.20E-07	0.00034137	0.12524	0.018209	2.1718	0.46044	453290	482430	2198	784.61	935	183.37	0.000063365	8.00E-06	0.008385
239.33	64341	1031.3	0.00096961	144200	144260	783.08	1057.1	1600.6	937.23	-3.19E-07	0.00033979	0.12507	0.018159	2.2051	0.4535	453510	482680	2197.1	785.63	936.3	183.44	0.000063041	8.01E-06	0.0084185
239.67	65389	1030.7	0.00097025	144730	144800	785.31	1057.4	1601.4	935.6	-3.18E-07	0.00033821	0.1249	0.018108	2.2387	0.44669	453730	482940	2196.2	786.65	937.61	183.5	0.000062719	8.02E-06	0.0084521
240	66451	1030	0.00097089	145270	145330	787.53	1057.8	1602.2	933.98	-3.17E-07	0.00033665	0.12473	0.018058	2.2727	0.44	453950	483190	2195.3	787.68	938.93	183.57	0.0000624	8.03E-06	0.0084856
240.33	67527	1029.3	0.00097153	145800	145860	789.75	1058.1	1603	932.35	-3.17E-07	0.00033509	0.12457	0.018008	2.3071	0.43344	454170	483440	2194.4	788.71	940.25	183.64	0.000062083	8.04E-06	0.0085191
240.67	68616	1028.6	0.00097217	146330	146400	791.97	1058.5	1603.7	930.73	-3.16E-07	0.00033355	0.1244	0.017958	2.342	0.42699	454390	483690	2193.4	789.73	941.57	183.7	0.000061768	8.06E-06	0.0085527
241	69720	1027.9	0.00097281	146870	146930	794.19	1058.9	1604.5	929.1	-3.15E-07	0.00033201	0.12423	0.017908	2.3773	0.42065	454610	483940	2192.5	790.77	942.9	183.77	0.000061455	8.07E-06	0.0085862
241.33	70838	1027.3	0.00097346	147400	147470	796.41	1059.2	1605.3	927.48	-3.14E-07	0.00033048	0.12406	0.017857	2.4129	0.41443	454830	484190	2191.6	791.8	944.23	183.84	0.000061145	8.08E-06	0.0086198
241.67	71970	1026.6	0.00097411	147940	148010	798.62	1059.6	1606.1	925.85	-3.13E-07	0.00032897	0.12389	0.017807	2.449	0.40832	455050	484440	2190.7	792.83	945.56	183.9	0.000060837	8.09E-06	0.0086534
242	73116	1025.9	0.00097475	148470	148540	800.83	1059.9	1606.9	924.23	-3.13E-07	0.00032746	0.12372	0.017757	2.4856	0.40232	455270	484690	2189.9	793.87	946.9	183.97	0.000060531	8.10E-06	0.008687
242.33	74277	1025.2	0.0009754	149010	149080	803.04	1060.3	1607.7	922.6	-3.12E-07	0.00032596	0.12356	0.017707	2.5225	0.39643	455490	484930	2189	794.91	948.25	184.03	0.000060227	8.11E-06	0.0087207
242.67	75453	1024.5	0.00097605	149540	149620	805.25	1060.7	1608.5	920.97	-3.11E-07	0.00032447	0.12339	0.017657	2.5599	0.39063	455710	485180	2188.1	795.95	949.59	184.09	0.000059925	8.12E-06	0.0087543
243	76643	1023.8	0.00097671	150080	150150	807.46	1061.1	1609.3	919.35	-3.10E-07	0.00032299	0.12322	0.017607	2.5978	0.38495	455930	485430	2187.2	796.99	950.95	184.16	0.000059626	8.13E-06	0.008788
243.33	77848	1023.2	0.00097736	150610	150690	809.66	1061.4	1610.1	917.72	-3.09E-07	0.00032152	0.12305	0.017557	2.636	0.37936	456150	485680	2186.3	798.03	952.3	184.22	0.000059329	8.15E-06	0.0088217
243.67	79069	1022.5	0.00097802	151150	151230	811.87	1061.8	1610.9	916.1	-3.09E-07	0.00032006	0.12289	0.017507	2.6748	0.37386	456370	485930	2185.5	799.07	953.66	184.28	0.000059034	8.16E-06	0.0088554
244	80304	1021.8	0.00097867	151690	151760	814.07	1062.2	1611.7	914.47	-3.08E-07	0.00031861	0.12272	0.017458	2.7139	0.36847	456590	486180	2184.6	800.12	955.03	184.34	0.00005874	8.17E-06	0.0088891
244.33	81555	1021.1	0.00097933	152220	152300	816.26	1062.5	1612.6	912.85	-3.07E-07	0.00031717	0.12255	0.017408	2.7536	0.36317	456810	486430	2183.8	801.17	956.4	184.4	0.000058449	8.18E-06	0.0089228
244.67	82821	1020.4	0.00097999	152760	152840	818.46	1062.9	1613.4	911.23	-3.06E-07	0.00031573	0.12239	0.017358	2.7936	0.35796	457030	486680	2182.9	802.22	957.77	184.46	0.00005816	8.19E-06	0.0089565
245	84103	1019.7	0.00098065	153300	153380	820.66	1063.3	1614.2	909.6	-3.05E-07	0.00031431	0.12222	0.017308	2.8342	0.35284	457250	486920	2182.1	803.27	959.15	184.52	0.000057874	8.20E-06	0.0089903
245.33	85401	1019	0.00098131	153830	153920	822.85	1063.7	1615	907.98	-3.04E-07	0.00031289	0.12205	0.017258	2.8752	0.34781	457470	487170	2181.2	804.32	960.53	184.58	0.000057589	8.21E-06	0.0090241
