Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
313.24	1019100	1146.3	0.00087234	255660	256550	1190.9	933.77	1499	435.99	1.30E-07	0.00016126	0.074676	0.0061151	50.217	0.019914	399170	419470	1711	886.06	1145.3	140.31	0.000022763	1.24E-05	0.015457
313.58	1028500	1144.9	0.00087344	256160	257060	1192.5	934.29	1501	434.39	1.34E-07	0.00016056	0.07453	0.0060721	50.704	0.019722	399330	419620	1710.9	887.22	1148.4	140.19	0.000022709	1.24E-05	0.015498
313.92	1037900	1143.4	0.00087455	256660	257570	1194.1	934.81	1503	432.78	1.38E-07	0.00015986	0.074385	0.0060292	51.195	0.019533	399490	419760	1710.8	888.37	1151.4	140.08	0.000022655	1.24E-05	0.015538
314.26	1047300	1142	0.00087566	257160	258080	1195.7	935.33	1505	431.17	1.42E-07	0.00015917	0.074239	0.0059863	51.69	0.019346	399650	419910	1710.7	889.53	1154.5	139.96	0.000022602	1.24E-05	0.015579
314.6	1056800	1140.5	0.00087679	257660	258590	1197.3	935.86	1507.1	429.57	1.47E-07	0.00015847	0.074093	0.0059435	52.19	0.019161	399800	420050	1710.5	890.69	1157.6	139.85	0.000022549	1.24E-05	0.01562
314.95	1066400	1139.1	0.00087791	258160	259100	1198.9	936.38	1509.2	427.96	1.51E-07	0.00015778	0.073947	0.0059007	52.694	0.018978	399960	420200	1710.4	891.85	1160.8	139.73	0.000022497	1.25E-05	0.015662
315.29	1076100	1137.6	0.00087905	258670	259610	1200.5	936.91	1511.3	426.35	1.56E-07	0.00015709	0.073802	0.005858	53.202	0.018796	400110	420340	1710.3	893.01	1163.9	139.61	0.000022445	1.25E-05	0.015703
315.63	1085800	1136.1	0.00088019	259170	260120	1202.1	937.43	1513.4	424.74	1.60E-07	0.00015641	0.073656	0.0058154	53.715	0.018617	400270	420480	1710.2	894.17	1167.1	139.49	0.000022393	1.25E-05	0.015745
315.97	1095600	1134.6	0.00088134	259670	260640	1203.7	937.96	1515.6	423.13	1.65E-07	0.00015572	0.07351	0.0057728	54.232	0.018439	400420	420630	1710	895.34	1170.3	139.37	0.000022342	1.25E-05	0.015787
316.31	1105500	1133.2	0.00088249	260180	261150	1205.3	938.49	1517.7	421.52	1.69E-07	0.00015504	0.073364	0.0057303	54.754	0.018263	400580	420770	1709.9	896.51	1173.6	139.25	0.000022291	1.25E-05	0.015829
316.65	1115400	1131.7	0.00088365	260680	261670	1206.9	939.02	1519.9	419.91	1.74E-07	0.00015436	0.073218	0.0056878	55.281	0.018089	400730	420910	1709.8	897.68	1176.9	139.13	0.000022241	1.26E-05	0.015872
316.99	1125400	1130.2	0.00088482	261190	262180	1208.5	939.56	1522.1	418.29	1.79E-07	0.00015369	0.073072	0.0056455	55.812	0.017917	400880	421050	1709.7	898.85	1180.2	139	0.000022191	1.26E-05	0.015915
317.33	1135400	1128.7	0.00088599	261690	262700	1210.1	940.09	1524.4	416.68	1.84E-07	0.00015301	0.072926	0.0056032	56.348	0.017747	401040	421190	1709.5	900.03	1183.5	138.88	0.000022142	1.26E-05	0.015958
317.67	1145600	1127.2	0.00088717	262200	263210	1211.7	940.63	1526.6	415.06	1.88E-07	0.00015234	0.07278	0.0055609	56.888	0.017578	401190	421330	1709.4	901.21	1186.9	138.75	0.000022092	1.26E-05	0.016001
318.01	1155700	1125.7	0.00088836	262700	263730	1213.3	941.16	1528.9	413.45	1.93E-07	0.00015166	0.072634	0.0055187	57.433	0.017412	401340	421460	1709.3	902.39	1190.3	138.62	0.000022044	1.26E-05	0.016044
318.35	1166000	1124.2	0.00088955	263210	264250	1214.9	941.7	1531.2	411.83	1.98E-07	0.000151	0.072488	0.0054766	57.983	0.017246	401490	421600	1709.2	903.57	1193.7	138.5	0.000021995	1.26E-05	0.016088
318.69	1176300	1122.6	0.00089076	263720	264770	1216.5	942.24	1533.5	410.21	2.03E-07	0.00015033	0.072342	0.0054346	58.538	0.017083	401640	421740	1709	904.75	1197.2	138.37	0.000021948	1.27E-05	0.016132
319.03	1186700	1121.1	0.00089197	264230	265290	1218.1	942.78	1535.8	408.6	2.08E-07	0.00014966	0.072196	0.0053926	59.098	0.016921	401790	421870	1708.9	905.94	1200.7	138.23	0.0000219	1.27E-05	0.016176
319.37	1197200	1119.6	0.00089318	264740	265810	1219.7	943.32	1538.2	406.98	2.13E-07	0.000149	0.07205	0.0053507	59.663	0.016761	401940	422010	1708.8	907.13	1204.3	138.1	0.000021853	1.27E-05	0.016221
319.71	1207700	1118.1	0.00089441	265250	266330	1221.3	943.87	1540.6	405.36	2.19E-07	0.00014834	0.071904	0.0053089	60.232	0.016602	402090	422140	1708.6	908.32	1207.8	137.97	0.000021806	1.27E-05	0.016266
320.05	1218300	1116.5	0.00089564	265760	266850	1222.9	944.41	1543	403.74	2.24E-07	0.00014768	0.071758	0.0052671	60.807	0.016445	402240	422270	1708.5	909.52	1211.5	137.83	0.00002176	1.27E-05	0.016311
320.4	1229000	1115	0.00089688	266270	267370	1224.5	944.96	1545.4	402.11	2.29E-07	0.00014702	0.071611	0.0052254	61.387	0.01629	402380	422400	1708.4	910.71	1215.1	137.7	0.000021714	1.28E-05	0.016356
320.74	1239700	1113.4	0.00089812	266780	267900	1226.1	945.51	1547.9	400.49	2.35E-07	0.00014637	0.071465	0.0051838	61.972	0.016136	402530	422530	1708.2	911.91	1218.8	137.56	0.000021669	1.28E-05	0.016402
321.08	1250500	1111.9	0.00089938	267290	268420	1227.7	946.06	1550.4	398.87	2.40E-07	0.00014571	0.071319	0.0051422	62.562	0.015984	402680	422660	1708.1	913.11	1222.5	137.42	0.000021624	1.28E-05	0.016448
321.42	1261400	1110.3	0.00090064	267810	268940	1229.3	946.61	1552.9	397.24	2.46E-07	0.00014506	0.071172	0.0051007	63.158	0.015833	402820	422790	1708	914.32	1226.3	137.28	0.000021579	1.28E-05	0.016494
321.76	1272400	1108.8	0.00090191	268320	269470	1230.9	947.17	1555.5	395.61	2.51E-07	0.00014441	0.071026	0.0050593	63.759	0.015684	402970	422920	1707.8	915.53	1230.1	137.14	0.000021535	1.28E-05	0.01654
322.1	1283400	1107.2	0.00090319	268840	269990	1232.5	947.72	1558	393.99	2.57E-07	0.00014376	0.070879	0.0050179	64.365	0.015536	403110	423050	1707.7	916.73	1233.9	137	0.000021491	1.29E-05	0.016587
322.44	1294500	1105.6	0.00090448	269350	270520	1234.1	948.28	1560.6	392.36	2.62E-07	0.00014312	0.070733	0.0049766	64.977	0.01539	403250	423180	1707.5	917.95	1237.8	136.85	0.000021448	1.29E-05	0.016635
322.78	1305700	1104	0.00090577	269870	271050	1235.7	948.84	1563.3	390.73	2.68E-07	0.00014247	0.070586	0.0049354	65.594	0.015245	403400	423300	1707.4	919.16	1241.7	136.71	0.000021404	1.29E-05	0.016682
323.12	1316900	1102.4	0.00090707	270380	271580	1237.3	949.4	1565.9	389.1	2.74E-07	0.00014183	0.07044	0.0048942	66.217	0.015102	403540	423430	1707.3	920.38	1245.7	136.56	0.000021362	1.29E-05	0.01673
323.46	1328200	1100.9	0.00090839	270900	272110	1238.9	949.96	1568.6	387.47	2.80E-07	0.00014119	0.070293	0.0048532	66.845	0.01496	403680	423550	1707.1	921.6	1249.7	136.42	0.000021319	1.29E-05	0.016778
323.8	1339600	1099.3	0.00090971	271420	272640	1240.5	950.53	1571.3	385.83	2.86E-07	0.00014055	0.070146	0.0048122	67.479	0.014819	403820	423670	1707	922.82	1253.8	136.27	0.000021277	1.30E-05	0.016827
324.14	1351100	1097.7	0.00091104	271930	273170	1242.1	951.09	1574.1	384.2	2.92E-07	0.00013991	0.069999	0.0047712	68.119	0.01468	403960	423790	1706.8	924.05	1257.9	136.12	0.000021236	1.30E-05	0.016876
324.48	1362600	1096	0.00091237	272450	273700	1243.7	951.66	1576.8	382.57	2.98E-07	0.00013928	0.069853	0.0047304	68.764	0.014542	404100	423920	1706.7	925.28	1262	135.97	0.000021195	1.30E-05	0.016925
324.82	1374200	1094.4	0.00091372	272970	274230	1245.3	952.23	1579.6	380.93	3.04E-07	0.00013864	0.069706	0.0046896	69.416	0.014406	404240	424040	1706.5	926.51	1266.2	135.81	0.000021154	1.30E-05	0.016975
325.16	1385900	1092.8	0.00091508	273490	274760	1246.9	952.8	1582.5	379.29	3.11E-07	0.00013801	0.069559	0.0046489	70.073	0.014271	404380	424150	1706.4	927.74	1270.5	135.66	0.000021113	1.30E-05	0.017025
325.5	1397600	1091.2	0.00091644	274010	275300	1248.6	953.37	1585.4	377.65	3.17E-07	0.00013738	0.069412	0.0046082	70.737	0.014137	404510	424270	1706.2	928.98	1274.8	135.51	0.000021073	1.31E-05	0.017075
325.84	1409500	1089.5	0.00091782	274540	275830	1250.2	953.95	1588.3	376.01	3.24E-07	0.00013675	0.069265	0.0045677	71.407	0.014004	404650	424390	1706.1	930.22	1279.1	135.35	0.000021033	1.31E-05	0.017126
326.19	1421400	1087.9	0.0009192	275060	276370	1251.8	954.53	1591.2	374.37	3.30E-07	0.00013612	0.069117	0.0045272	72.082	0.013873	404790	424510	1705.9	931.47	1283.5	135.19	0.000020994	1.31E-05	0.017177
326.53	1433400	1086.3	0.00092059	275580	276900	1253.4	955.11	1594.2	372.73	3.37E-07	0.0001355	0.06897	0.0044868	72.764	0.013743	404920	424620	1705.8	932.71	1287.9	135.03	0.000020955	1.31E-05	0.017229
326.87	1445400	1084.6	0.000922	276110	277440	1255	955.69	1597.2	371.09	3.44E-07	0.00013487	0.068823	0.0044464	73.452	0.013614	405060	424730	1705.6	933.97	1292.5	134.87	0.000020916	1.31E-05	0.017281
327.21	1457500	1082.9	0.00092341	276630	277980	1256.6	956.27	1600.2	369.44	3.50E-07	0.00013425	0.068676	0.0044061	74.147	0.013487	405190	424850	1705.5	935.22	1297	134.71	0.000020878	1.32E-05	0.017333
327.55	1469700	1081.3	0.00092483	277160	278510	1258.2	956.86	1603.3	367.79	3.57E-07	0.00013363	0.068528	0.0043659	74.848	0.01336	405320	424960	1705.3	936.48	1301.6	134.55	0.00002084	1.32E-05	0.017386
327.89	1482000	1079.6	0.00092626	277680	279050	1259.8	957.45	1606.5	366.15	3.64E-07	0.00013301	0.068381	0.0043258	75.556	0.013235	405450	425070	1705.1	937.74	1306.3	134.38	0.000020803	1.32E-05	0.017439
328.23	1494400	1077.9	0.00092771	278210	279590	1261.4	958.04	1609.6	364.5	3.71E-07	0.00013239	0.068233	0.0042858	76.27	0.013111	405580	425180	1705	939	1311	134.22	0.000020766	1.32E-05	0.017493
328.57	1506800	1076.2	0.00092916	278740	280140	1263	958.63	1612.8	362.85	3.79E-07	0.00013177	0.068085	0.0042458	76.991	0.012989	405720	425290	1704.8	940.27	1315.8	134.05	0.000020729	1.33E-05	0.017547
328.91	1519300	1074.5	0.00093062	279260	280680	1264.7	959.22	1616.1	361.19	0.000000386	0.00013116	0.067938	0.0042059	77.719	0.012867	405840	425390	1704.6	941.54	1320.7	133.88	0.000020692	1.33E-05	0.017602
329.25	1531900	1072.8	0.0009321	279790	281220	1266.3	959.82	1619.3	359.54	3.93E-07	0.00013054	0.06779	0.0041661	78.453	0.012746	405970	425500	1704.5	942.81	1325.6	133.71	0.000020656	1.33E-05	0.017657
329.59	1544600	1071.1	0.00093358	280320	281760	1267.9	960.42	1622.7	357.89	4.01E-07	0.00012993	0.067642	0.0041264	79.195	0.012627	406100	425610	1704.3	944.09	1330.5	133.54	0.00002062	1.33E-05	0.017713
329.93	1557400	1069.4	0.00093508	280850	282310	1269.5	961.02	1626	356.23	4.09E-07	0.00012932	0.067494	0.0040868	79.943	0.012509	406230	425710	1704.1	945.37	1335.6	133.36	0.000020585	1.34E-05	0.017769
330.27	1570200	1067.7	0.00093659	281380	282860	1271.1	961.62	1629.4	354.57	4.16E-07	0.00012871	0.067346	0.0040472	80.699	0.012392	406350	425810	1704	946.65	1340.7	133.19	0.00002055	1.34E-05	0.017826
330.61	1583100	1066	0.00093811	281920	283400	1272.7	962.23	1632.9	352.91	4.24E-07	0.0001281	0.067198	0.0040077	81.462	0.012276	406480	425910	1703.8	947.94	1345.9	133.01	0.000020515	1.34E-05	0.017883
330.95	1596100	1064.2	0.00093964	282450	283950	1274.4	962.84	1636.4	351.25	4.32E-07	0.0001275	0.067049	0.0039683	82.232	0.012161	406600	426010	1703.6	949.23	1351.1	132.84	0.000020481	1.34E-05	0.017941
331.29	1609200	1062.5	0.00094118	282980	284500	1276	963.45	1640	349.59	4.40E-07	0.00012689	0.066901	0.003929	83.009	0.012047	406730	426110	1703.4	950.53	1356.5	132.66	0.000020447	1.35E-05	0.017999
331.63	1622300	1060.7	0.00094273	283520	285050	1277.6	964.07	1643.6	347.92	4.48E-07	0.00012629	0.066753	0.0038897	83.794	0.011934	406850	426210	1703.3	951.83	1361.8	132.48	0.000020413	1.35E-05	0.018058
331.98	1635500	1059	0.0009443	284050	285600	1279.2	964.68	1647.2	346.25	4.57E-07	0.00012568	0.066604	0.0038505	84.587	0.011822	406970	426310	1703.1	953.13	1367.3	132.3	0.00002038	1.35E-05	0.018117
332.32	1648900	1057.2	0.00094588	284590	286150	1280.8	965.3	1650.9	344.59	4.65E-07	0.00012508	0.066456	0.0038115	85.387	0.011711	407090	426400	1702.9	954.44	1372.9	132.11	0.000020347	1.35E-05	0.018177
332.66	1662200	1055.4	0.00094747	285130	286700	1282.5	965.93	1654.6	342.91	4.73E-07	0.00012448	0.066307	0.0037725	86.195	0.011602	407210	426500	1702.7	955.75	1378.5	131.93	0.000020314	1.36E-05	0.018237
333	1675700	1053.7	0.00094907	285670	287260	1284.1	966.55	1658.4	341.24	4.82E-07	0.00012388	0.066158	0.0037335	87.011	0.011493	407330	426590	1702.5	957.07	1384.2	131.74	0.000020282	1.36E-05	0.018298
333.34	1689300	1051.9	0.00095069	286200	287810	1285.7	967.18	1662.3	339.57	4.91E-07	0.00012329	0.066009	0.0036947	87.835	0.011385	407450	426680	1702.3	958.39	1390	131.55	0.00002025	1.36E-05	0.01836
333.68	1702900	1050.1	0.00095231	286740	288370	1287.3	967.81	1666.2	337.89	5.00E-07	0.00012269	0.06586	0.0036559	88.667	0.011278	407560	426770	1702.1	959.71	1395.9	131.37	0.000020218	1.36E-05	0.018422
334.02	1716600	1048.3	0.00095396	287290	288920	1289	968.45	1670.2	336.21	5.09E-07	0.00012209	0.065711	0.0036173	89.508	0.011172	407680	426860	1701.9	961.04	1401.9	131.18	0.000020187	1.37E-05	0.018485
334.36	1730400	1046.5	0.00095561	287830	289480	1290.6	969.08	1674.2	334.53	5.18E-07	0.0001215	0.065562	0.0035787	90.356	0.011067	407790	426950	1701.7	962.38	1407.9	130.98	0.000020156	1.37E-05	0.018549
334.7	1744300	1044.6	0.00095728	288370	290040	1292.2	969.72	1678.3	332.85	5.27E-07	0.00012091	0.065413	0.0035402	91.213	0.010963	407910	427030	1701.5	963.72	1414.1	130.79	0.000020125	1.37E-05	0.018613
335.04	1758300	1042.8	0.00095896	288910	290600	1293.9	970.37	1682.4	331.17	5.37E-07	0.00012031	0.065263	0.0035018	92.079	0.01086	408020	427120	1701.3	965.06	1420.3	130.59	0.000020095	1.37E-05	0.018678
335.38	1772400	1041	0.00096066	289460	291160	1295.5	971.02	1686.6	329.48	5.47E-07	0.00011972	0.065114	0.0034635	92.953	0.010758	408130	427200	1701.1	966.4	1426.6	130.4	0.000020065	1.38E-05	0.018744
335.72	1786500	1039.1	0.00096237	290000	291720	1297.1	971.67	1690.9	327.79	5.56E-07	0.00011913	0.064964	0.0034252	93.836	0.010657	408240	427280	1700.9	967.76	1433.1	130.2	0.000020035	1.38E-05	0.01881
336.06	1800700	1037.2	0.00096409	290550	292290	1298.8	972.32	1695.2	326.1	5.66E-07	0.00011855	0.064814	0.0033871	94.728	0.010557	408350	427360	1700.7	969.11	1439.6	130	0.000020005	1.38E-05	0.018877
336.4	1815100	1035.4	0.00096583	291100	292850	1300.4	972.98	1699.7	324.41	5.76E-07	0.00011796	0.064665	0.003349	95.629	0.010457	408460	427440	1700.5	970.47	1446.3	129.8	0.000019976	1.38E-05	0.018945
336.74	1829500	1033.5	0.00096759	291650	293420	1302	973.64	1704.1	322.71	5.87E-07	0.00011737	0.064515	0.003311	96.54	0.010358	408570	427520	1700.3	971.84	1453.1	129.59	0.000019947	1.39E-05	0.019014
337.08	1843900	1031.6	0.00096936	292190	293980	1303.7	974.31	1708.7	321.01	5.97E-07	0.00011679	0.064365	0.0032732	97.459	0.010261	408670	427590	1700.1	973.21	1459.9	129.39	0.000019919	1.39E-05	0.019083
337.43	1858500	1029.7	0.00097115	292740	294550	1305.3	974.97	1713.3	319.31	6.08E-07	0.0001162	0.064214	0.0032354	98.389	0.010164	408780	427670	1699.8	974.59	1466.9	129.18	0.000019891	1.39E-05	0.019153
337.77	1873200	1027.8	0.00097295	293300	295120	1307	975.65	1718	317.61	6.18E-07	0.00011562	0.064064	0.0031977	99.327	0.010068	408880	427740	1699.6	975.97	1474	128.98	0.000019863	1.40E-05	0.019224
338.11	1887900	1025.9	0.00097476	293850	295690	1308.6	976.33	1722.7	315.9	6.29E-07	0.00011504	0.063914	0.0031601	100.28	0.0099725	408980	427810	1699.4	977.36	1481.2	128.77	0.000019835	1.40E-05	0.019296
338.45	1902800	1024	0.0009766	294400	296260	1310.3	977.01	1727.6	314.2	6.41E-07	0.00011445	0.063763	0.0031225	101.23	0.0098781	409080	427880	1699.1	978.75	1488.6	128.55	0.000019808	1.40E-05	0.019369
338.79	1917700	1022	0.00097845	294960	296830	1311.9	977.69	1732.5	312.48	6.52E-07	0.00011387	0.063612	0.0030851	102.2	0.0097845	409180	427950	1698.9	980.15	1496.1	128.34	0.000019781	1.41E-05	0.019442
339.13	1932700	1020.1	0.00098032	295510	297410	1313.6	978.38	1737.5	310.77	6.63E-07	0.00011329	0.063462	0.0030478	103.18	0.0096917	409280	428010	1698.7	981.55	1503.7	128.13	0.000019754	1.41E-05	0.019516
339.47	1947800	1018.1	0.0009822	296070	297980	1315.2	979.08	1742.6	309.05	6.75E-07	0.00011271	0.063311	0.0030106	104.17	0.0095996	409380	428070	1698.4	982.96	1511.4	127.91	0.000019728	1.41E-05	0.019592
339.81	1963000	1016.2	0.0009841	296630	298560	1316.9	979.78	1747.8	307.33	0.000000687	0.00011214	0.06316	0.0029734	105.17	0.0095084	409470	428140	1698.2	984.38	1519.3	127.69	0.000019702	1.41E-05	0.019668
340.15	1978300	1014.2	0.00098602	297180	299140	1318.5	980.48	1753.1	305.61	6.99E-07	0.00011156	0.063009	0.0029364	106.18	0.0094179	409570	428200	1697.9	985.8	1527.3	127.47	0.000019676	1.42E-05	0.019745
340.49	1993600	1012.2	0.00098796	297740	299710	1320.2	981.19	1758.5	303.88	7.11E-07	0.00011098	0.062857	0.0028994	107.2	0.0093282	409660	428260	1697.7	987.23	1535.5	127.25	0.00001965	1.42E-05	0.019824
340.83	2009100	1010.2	0.00098992	298310	300290	1321.8	981.9	1763.9	302.16	0.000000724	0.00011041	0.062706	0.0028626	108.23	0.0092392	409750	428310	1697.4	988.66	1543.9	127.03	0.000019625	1.42E-05	0.019903
341.17	2024700	1008.2	0.0009919	298870	300880	1323.5	982.62	1769.5	300.42	7.37E-07	0.00010983	0.062554	0.0028258	109.28	0.009151	409840	428370	1697.2	990.1	1552.4	126.8	0.0000196	1.43E-05	0.019983
341.51	2040300	1006.1	0.00099389	299430	301460	1325.2	983.34	1775.1	298.69	7.50E-07	0.00010926	0.062403	0.0027892	110.33	0.0090635	409930	428420	1696.9	991.55	1561	126.58	0.000019575	1.43E-05	0.020064
341.85	2056000	1004.1	0.00099591	300000	302040	1326.8	984.07	1780.9	296.95	7.63E-07	0.00010868	0.062251	0.0027526	111.4	0.0089767	410020	428470	1696.7	993	1569.8	126.35	0.000019551	1.43E-05	0.020147
342.19	2071900	1002.1	0.00099794	300560	302630	1328.5	984.81	1786.8	295.2	7.77E-07	0.00010811	0.062099	0.0027161	112.48	0.0088906	410100	428520	1696.4	994.46	1578.8	126.12	0.000019526	1.44E-05	0.02023
342.53	2087800	1000	0.001	301130	303220	1330.2	985.55	1792.8	293.46	7.90E-07	0.00010754	0.061947	0.0026798	113.57	0.0088053	410190	428570	1696.1	995.93	1588	125.89	0.000019503	1.44E-05	0.020315
342.87	2103800	997.93	0.0010021	301700	303810	1331.8	986.3	1798.9	291.71	8.04E-07	0.00010697	0.061795	0.0026435	114.67	0.0087206	410270	428610	1695.8	997.4	1597.4	125.65	0.000019479	1.44E-05	0.020401
343.22	2119900	995.85	0.0010042	302270	304400	1333.5	987.05	1805.1	289.95	8.18E-07	0.0001064	0.061642	0.0026074	115.79	0.0086366	410350	428660	1695.6	998.88	1606.9	125.42	0.000019455	1.45E-05	0.020488
343.56	2136100	993.75	0.0010063	302840	304990	1335.2	987.81	1811.5	288.2	8.33E-07	0.00010583	0.06149	0.0025713	116.91	0.0085533	410430	428700	1695.3	1000.4	1616.7	125.18	0.000019432	1.45E-05	0.020576
343.9	2152400	991.64	0.0010084	303410	305580	1336.9	988.58	1817.9	286.43	8.48E-07	0.00010526	0.061337	0.0025354	118.06	0.0084706	410510	428740	1695	1001.9	1626.6	124.94	0.000019409	1.46E-05	0.020665
344.24	2168800	989.52	0.0010106	303980	306180	1338.5	989.35	1824.5	284.67	8.63E-07	0.00010469	0.061185	0.0024995	119.21	0.0083886	410580	428770	1694.7	1003.4	1636.8	124.7	0.000019387	1.46E-05	0.020756
344.58	2185300	987.38	0.0010128	304560	306770	1340.2	990.13	1831.3	282.9	8.78E-07	0.00010412	0.061032	0.0024638	120.38	0.0083072	410660	428810	1694.4	1004.9	1647.2	124.46	0.000019364	1.46E-05	0.020848
344.92	2201900	985.23	0.001015	305130	307370	1341.9	990.92	1838.2	281.12	8.94E-07	0.00010355	0.060879	0.0024282	121.56	0.0082265	410730	428840	1694.1	1006.4	1657.8	124.21	0.000019342	1.47E-05	0.020941
345.26	2218600	983.06	0.0010172	305710	307970	1343.6	991.71	1845.2	279.34	0.00000091	0.00010298	0.060726	0.0023926	122.75	0.0081465	410800	428870	1693.8	1007.9	1668.6	123.97	0.00001932	1.47E-05	0.021036
345.6	2235400	980.88	0.0010195	306290	308570	1345.3	992.51	1852.4	277.56	9.26E-07	0.00010241	0.060572	0.0023572	123.96	0.008067	410870	428900	1693.5	1009.5	1679.7	123.72	0.000019298	1.47E-05	0.021133
345.94	2252200	978.69	0.0010218	306870	309170	1347	993.32	1859.7	275.77	9.43E-07	0.00010184	0.060419	0.0023219	125.19	0.0079882	410930	428930	1693.1	1011	1691.1	123.47	0.000019276	1.48E-05	0.02123
346.28	2269200	976.48	0.0010241	307450	309780	1348.7	994.14	1867.2	273.98	0.00000096	0.00010128	0.060266	0.0022867	126.42	0.0079099	411000	428950	1692.8	1012.5	1702.7	123.22	0.000019255	1.48E-05	0.02133
346.62	2286300	974.26	0.0010264	308040	310380	1350.4	994.97	1874.9	272.18	9.77E-07	0.00010071	0.060112	0.0022517	127.68	0.0078323	411060	428970	1692.5	1014.1	1714.5	122.96	0.000019234	1.49E-05	0.02143
346.96	2303400	972.02	0.0010288	308620	310990	1352.1	995.8	1882.7	270.38	9.95E-07	0.00010014	0.059958	0.0022167	128.95	0.0077552	411120	428990	1692.2	1015.7	1726.7	122.7	0.000019213	1.49E-05	0.021533
347.3	2320700	969.77	0.0010312	309210	311600	1353.8	996.65	1890.7	268.57	1.01E-06	9.96E-05	0.059804	0.0021818	130.23	0.0076787	411180	429000	1691.8	1017.3	1739.1	122.45	0.000019192	1.49E-05	0.021637
347.64	2338100	967.5	0.0010336	309800	312210	1355.5	997.5	1898.9	266.76	1.03E-06	9.90E-05	0.05965	0.0021471	131.53	0.0076028	411240	429020	1691.5	1018.8	1751.9	122.19	0.000019171	1.50E-05	0.021743
347.98	2355600	965.21	0.001036	310390	312830	1357.2	998.36	1907.3	264.94	1.05E-06	9.84E-05	0.059496	0.0021125	132.85	0.0075275	411290	429030	1691.1	1020.4	1764.9	121.92	0.000019151	1.50E-05	0.02185
348.32	2373100	962.91	0.0010385	310980	313440	1358.9	999.24	1915.9	263.12	1.07E-06	9.79E-05	0.059342	0.002078	134.18	0.0074527	411350	429030	1690.8	1022	1778.3	121.66	0.000019131	1.51E-05	0.021959
348.66	2390800	960.59	0.001041	311570	314060	1360.6	1000.1	1924.7	261.29	1.09E-06	9.73E-05	0.059187	0.0020436	135.53	0.0073785	411400	429040	1690.4	1023.7	1792	121.39	0.000019111	1.51E-05	0.022071
349.01	2408600	958.25	0.0010436	312170	314680	1362.4	1001	1933.7	259.45	1.11E-06	9.67E-05	0.059033	0.0020093	136.9	0.0073048	411450	429040	1690	1025.3	1806.1	121.13	0.000019091	1.52E-05	0.022184
349.35	2426500	955.89	0.0010461	312760	315300	1364.1	1001.9	1943	257.61	1.13E-06	9.62E-05	0.058878	0.0019751	138.28	0.0072317	411490	429040	1689.7	1026.9	1820.6	120.86	0.000019071	1.52E-05	0.022299
349.69	2444400	953.52	0.0010487	313360	315920	1365.8	1002.8	1952.4	255.76	1.15E-06	9.56E-05	0.058724	0.0019411	139.68	0.007159	411540	429040	1689.3	1028.6	1835.4	120.58	0.000019051	1.53E-05	0.022416
350.03	2462500	951.13	0.0010514	313960	316550	1367.5	1003.8	1962.2	253.91	1.17E-06	9.50E-05	0.058569	0.0019072	141.11	0.0070869	411580	429030	1688.9	1030.2	1850.6	120.31	0.000019032	1.53E-05	0.022535
350.37	2480700	948.71	0.0010541	314560	317180	1369.3	1004.7	1972.2	252.05	1.20E-06	9.45E-05	0.058414	0.0018734	142.55	0.0070153	411620	429020	1688.5	1031.9	1866.3	120.03	0.000019012	1.54E-05	0.022656
350.71	2499000	946.28	0.0010568	315170	317810	1371	1005.7	1982.4	250.18	1.22E-06	9.39E-05	0.058259	0.0018398	144.01	0.0069442	411650	429010	1688.1	1033.6	1882.3	119.75	0.000018993	1.54E-05	0.022779
351.05	2517400	943.83	0.0010595	315770	318440	1372.8	1006.6	1992.9	248.31	0.000001241	9.34E-05	0.058104	0.0018062	145.49	0.0068736	411690	428990	1687.7	1035.3	1898.9	119.47	0.000018974	1.54E-05	0.022905
351.39	2535900	941.36	0.0010623	316380	319070	1374.5	1007.6	2003.8	246.43	1.26E-06	9.28E-05	0.057949	0.0017728	146.99	0.0068034	411720	428970	1687.3	1037	1915.9	119.19	0.000018954	1.55E-05	0.023033
351.73	2554500	938.87	0.0010651	316990	319710	1376.3	1008.6	2014.9	244.54	1.29E-06	9.22E-05	0.057794	0.0017395	148.51	0.0067338	411750	428950	1686.8	1038.7	1933.4	118.9	0.000018935	1.56E-05	0.023163
352.07	2573200	936.36	0.001068	317600	320350	1378	1009.6	2026.3	242.64	0.000001314	9.16E-05	0.057638	0.0017064	150.05	0.0066646	411770	428920	1686.4	1040.4	1951.4	118.62	0.000018916	1.56E-05	0.023296
