Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
232.41	35316	1351.4	0.00073995	147710	147740	793.5	851.95	1250.6	825.31	-3.273E-07	0.00045385	0.098724	0.018579	2.1253	0.47051	338790	355410	1687.1	695.68	775.64	134.77	0.000041334	8.24E-06	0.0084268
232.75	35968	1350.6	0.00074044	148140	148160	795.33	852.21	1251	823.79	-3.2667E-07	0.00045173	0.098588	0.018525	2.162	0.46254	339020	355650	1686.8	696.36	776.43	134.83	0.000041184	8.26E-06	0.0084535
233.09	36629	1349.7	0.00074092	148560	148590	797.15	852.48	1251.4	822.26	-3.2603E-07	0.00044963	0.098452	0.018471	2.1991	0.45473	339240	355900	1686.5	697.04	777.22	134.89	0.000041034	8.29E-06	0.0084803
233.43	37300	1348.8	0.00074141	148990	149010	798.98	852.74	1251.8	820.73	-3.2539E-07	0.00044753	0.098315	0.018418	2.2367	0.44708	339460	356140	1686.3	697.73	778.01	134.96	0.000040885	8.31E-06	0.008507
233.77	37981	1347.9	0.00074189	149410	149440	800.8	853.01	1252.3	819.2	-3.2475E-07	0.00044544	0.098179	0.018364	2.2749	0.43958	339690	356380	1686	698.41	778.8	135.02	0.000040737	8.33E-06	0.0085337
234.11	38672	1347	0.00074238	149840	149870	802.62	853.28	1252.7	817.67	-3.241E-07	0.00044337	0.098043	0.01831	2.3135	0.43224	339910	356630	1685.8	699.1	779.6	135.08	0.000040589	8.35E-06	0.0085603
234.45	39373	1346.1	0.00074287	150260	150290	804.43	853.54	1253.1	816.15	-3.2345E-07	0.0004413	0.097907	0.018256	2.3527	0.42504	340130	356870	1685.5	699.78	780.39	135.14	0.000040443	8.37E-06	0.008587
234.79	40084	1345.2	0.00074336	150690	150720	806.25	853.81	1253.5	814.62	-3.2279E-07	0.00043925	0.097771	0.018203	2.3924	0.41798	340360	357110	1685.3	700.46	781.19	135.2	0.000040297	8.39E-06	0.0086137
235.13	40806	1344.4	0.00074385	151120	151150	808.06	854.08	1254	813.1	-3.2213E-07	0.00043721	0.097635	0.018149	2.4327	0.41107	340580	357360	1685.1	701.15	781.98	135.26	0.000040152	8.41E-06	0.0086403
235.47	41537	1343.5	0.00074434	151540	151570	809.87	854.35	1254.4	811.57	-3.2147E-07	0.00043517	0.0975	0.018095	2.4735	0.40429	340810	357600	1684.8	701.83	782.78	135.32	0.000040007	8.43E-06	0.008667
235.81	42280	1342.6	0.00074483	151970	152000	811.68	854.62	1254.8	810.05	-3.208E-07	0.00043315	0.097364	0.018042	2.5148	0.39765	341030	357840	1684.6	702.52	783.58	135.38	0.000039864	8.45E-06	0.0086936
236.15	43033	1341.7	0.00074532	152390	152430	813.49	854.89	1255.3	808.52	-3.2012E-07	0.00043114	0.097228	0.017988	2.5567	0.39114	341250	358080	1684.4	703.2	784.38	135.44	0.000039721	8.48E-06	0.0087203
236.49	43797	1340.8	0.00074582	152820	152850	815.29	855.16	1255.7	807	-3.1945E-07	0.00042913	0.097093	0.017935	2.5991	0.38475	341480	358330	1684.1	703.88	785.18	135.5	0.000039579	8.50E-06	0.0087469
236.83	44572	1339.9	0.00074631	153250	153280	817.1	855.43	1256.2	805.47	-3.1877E-07	0.00042714	0.096958	0.017881	2.6421	0.37849	341700	358570	1683.9	704.57	785.98	135.56	0.000039437	8.52E-06	0.0087735
237.17	45357	1339	0.00074681	153670	153710	818.9	855.7	1256.6	803.95	-3.1808E-07	0.00042516	0.096822	0.017828	2.6856	0.37236	341920	358810	1683.7	705.25	786.79	135.62	0.000039297	8.54E-06	0.0088001
237.51	46154	1338.1	0.00074731	154100	154140	820.7	855.98	1257	802.43	-3.1739E-07	0.00042318	0.096687	0.017774	2.7297	0.36634	342150	359060	1683.5	705.93	787.59	135.68	0.000039157	8.56E-06	0.0088267
237.85	46962	1337.3	0.0007478	154530	154560	822.5	856.25	1257.5	800.91	-3.167E-07	0.00042122	0.096552	0.017721	2.7744	0.36044	342370	359300	1683.3	706.62	788.4	135.74	0.000039018	8.58E-06	0.0088533
238.19	47781	1336.4	0.0007483	154960	154990	824.29	856.53	1258	799.38	-0.000000316	0.00041927	0.096417	0.017668	2.8196	0.35466	342600	359540	1683.1	707.3	789.21	135.79	0.000038879	8.60E-06	0.0088799
238.53	48612	1335.5	0.0007488	155380	155420	826.08	856.8	1258.4	797.86	-3.153E-07	0.00041732	0.096282	0.017614	2.8655	0.34898	342820	359790	1682.9	707.99	790.02	135.85	0.000038742	8.62E-06	0.0089065
238.87	49455	1334.6	0.0007493	155810	155850	827.88	857.08	1258.9	796.34	-3.1459E-07	0.00041539	0.096147	0.017561	2.9119	0.34342	343050	360030	1682.7	708.67	790.83	135.91	0.000038605	8.64E-06	0.008933
239.21	50309	1333.7	0.00074981	156240	156280	829.67	857.36	1259.3	794.82	-3.1388E-07	0.00041347	0.096012	0.017508	2.9589	0.33796	343270	360270	1682.5	709.36	791.64	135.96	0.000038469	8.66E-06	0.0089596
239.55	51174	1332.8	0.00075031	156670	156710	831.45	857.64	1259.8	793.3	-3.1316E-07	0.00041155	0.095877	0.017455	3.0066	0.33261	343490	360520	1682.3	710.04	792.46	136.02	0.000038333	8.69E-06	0.0089861
239.89	52052	1331.9	0.00075081	157100	157130	833.24	857.91	1260.3	791.78	-3.1244E-07	0.00040965	0.095743	0.017402	3.0548	0.32735	343720	360760	1682.1	710.73	793.27	136.07	0.000038198	8.71E-06	0.0090127
240.23	52942	1331	0.00075132	157520	157560	835.02	858.19	1260.7	790.26	-3.1172E-07	0.00040775	0.095608	0.017348	3.1036	0.3222	343940	361000	1681.9	711.41	794.09	136.13	0.000038064	8.73E-06	0.0090392
240.57	53843	1330.1	0.00075183	157950	157990	836.81	858.47	1261.2	788.74	-3.1099E-07	0.00040587	0.095474	0.017295	3.1531	0.31715	344170	361240	1681.7	712.1	794.91	136.18	0.000037931	8.75E-06	0.0090657
240.91	54757	1329.2	0.00075233	158380	158420	838.59	858.75	1261.7	787.22	-3.1026E-07	0.00040399	0.095339	0.017242	3.2032	0.31219	344390	361490	1681.5	712.78	795.73	136.24	0.000037798	8.77E-06	0.0090922
241.25	55684	1328.3	0.00075284	158810	158850	840.36	859.04	1262.1	785.7	-3.0952E-07	0.00040212	0.095205	0.017189	3.2539	0.30733	344620	361730	1681.3	713.47	796.55	136.29	0.000037666	8.79E-06	0.0091187
241.59	56623	1327.4	0.00075335	159240	159280	842.14	859.32	1262.6	784.18	-3.0878E-07	0.00040027	0.095071	0.017136	3.3052	0.30255	344840	361970	1681.1	714.15	797.38	136.34	0.000037535	8.81E-06	0.0091452
241.93	57574	1326.5	0.00075386	159670	159710	843.91	859.6	1263.1	782.66	-3.0803E-07	0.00039842	0.094937	0.017083	3.3572	0.29787	345070	362220	1681	714.84	798.2	136.39	0.000037405	8.83E-06	0.0091717
242.27	58539	1325.6	0.00075437	160100	160140	845.69	859.88	1263.6	781.15	-3.0728E-07	0.00039658	0.094803	0.01703	3.4098	0.29327	345290	362460	1680.8	715.53	799.03	136.45	0.000037275	8.85E-06	0.0091982
242.61	59516	1324.7	0.00075489	160530	160570	847.46	860.17	1264.1	779.63	-3.0652E-07	0.00039475	0.094669	0.016978	3.4631	0.28876	345520	362700	1680.6	716.21	799.86	136.5	0.000037146	8.87E-06	0.0092247
242.95	60506	1323.8	0.0007554	160950	161000	849.23	860.45	1264.5	778.11	-3.0576E-07	0.00039293	0.094535	0.016925	3.517	0.28433	345740	362940	1680.4	716.9	800.69	136.55	0.000037017	8.90E-06	0.0092512
243.29	61509	1322.9	0.00075592	161380	161430	850.99	860.74	1265	776.59	-3.0499E-07	0.00039112	0.094401	0.016872	3.5716	0.27998	345960	363190	1680.3	717.59	801.52	136.6	0.000036889	8.92E-06	0.0092776
243.63	62525	1322	0.00075643	161810	161860	852.76	861.03	1265.5	775.08	-3.0422E-07	0.00038932	0.094268	0.016819	3.6269	0.27572	346190	363430	1680.1	718.27	802.35	136.65	0.000036762	8.94E-06	0.0093041
243.97	63555	1321.1	0.00075695	162240	162290	854.52	861.31	1266	773.56	-3.0345E-07	0.00038752	0.094134	0.016766	3.6828	0.27153	346410	363670	1680	718.96	803.19	136.7	0.000036636	8.96E-06	0.0093305
244.31	64598	1320.2	0.00075747	162670	162720	856.29	861.6	1266.5	772.04	-3.0267E-07	0.00038574	0.094001	0.016714	3.7394	0.26742	346640	363910	1679.8	719.65	804.03	136.75	0.00003651	8.98E-06	0.0093569
244.65	65655	1319.3	0.00075799	163100	163150	858.05	861.89	1267	770.53	-3.0188E-07	0.00038396	0.093867	0.016661	3.7967	0.26338	346860	364160	1679.6	720.34	804.86	136.8	0.000036385	9.00E-06	0.0093834
244.99	66726	1318.4	0.00075851	163530	163590	859.8	862.18	1267.5	769.01	-3.0109E-07	0.0003822	0.093734	0.016608	3.8547	0.25942	347090	364400	1679.5	721.02	805.7	136.85	0.000036261	9.02E-06	0.0094098
245.33	67810	1317.5	0.00075903	163970	164020	861.56	862.47	1268	767.5	-3.0029E-07	0.00038044	0.093601	0.016556	3.9134	0.25553	347310	364640	1679.3	721.71	806.55	136.89	0.000036137	9.04E-06	0.0094362
245.67	68908	1316.6	0.00075956	164400	164450	863.32	862.76	1268.5	765.98	-2.9949E-07	0.00037869	0.093468	0.016503	3.9728	0.25171	347540	364880	1679.2	722.4	807.39	136.94	0.000036014	9.06E-06	0.0094626
246.01	70021	1315.7	0.00076008	164830	164880	865.07	863.05	1269	764.47	-2.9869E-07	0.00037695	0.093335	0.016451	4.0329	0.24796	347760	365130	1679	723.09	808.24	136.99	0.000035892	9.08E-06	0.009489
246.35	71147	1314.7	0.00076061	165260	165310	866.82	863.34	1269.6	762.95	-2.9788E-07	0.00037522	0.093202	0.016398	4.0937	0.24428	347990	365370	1678.9	723.78	809.09	137.04	0.00003577	9.10E-06	0.0095154
246.69	72288	1313.8	0.00076113	165690	165740	868.57	863.63	1270.1	761.44	-2.9707E-07	0.00037349	0.09307	0.016346	4.1553	0.24066	348210	365610	1678.8	724.47	809.94	137.08	0.000035649	9.12E-06	0.0095418
247.03	73444	1312.9	0.00076166	166120	166180	870.32	863.92	1270.6	759.93	-2.9625E-07	0.00037178	0.092937	0.016293	4.2175	0.23711	348440	365850	1678.6	725.16	810.79	137.13	0.000035528	9.15E-06	0.0095682
247.37	74614	1312	0.00076219	166550	166610	872.06	864.22	1271.1	758.41	-2.9542E-07	0.00037007	0.092805	0.016241	4.2805	0.23362	348660	366100	1678.5	725.85	811.64	137.17	0.000035408	9.17E-06	0.0095945
247.71	75799	1311.1	0.00076272	166980	167040	873.81	864.51	1271.6	756.9	-2.9459E-07	0.00036838	0.092673	0.016189	4.3443	0.23019	348890	366340	1678.4	726.54	812.5	137.22	0.000035289	9.19E-06	0.0096209
248.05	76999	1310.2	0.00076325	167420	167470	875.55	864.81	1272.2	755.38	-2.9376E-07	0.00036669	0.09254	0.016137	4.4088	0.22682	349110	366580	1678.2	727.23	813.35	137.26	0.000035171	9.21E-06	0.0096473
248.39	78214	1309.3	0.00076378	167850	167910	877.29	865.1	1272.7	753.87	-2.9292E-07	0.00036501	0.092408	0.016084	4.474	0.22351	349340	366820	1678.1	727.92	814.21	137.3	0.000035053	9.23E-06	0.0096736
248.73	79444	1308.4	0.00076432	168280	168340	879.03	865.4	1273.2	752.36	-2.9207E-07	0.00036334	0.092276	0.016032	4.54	0.22026	349560	367060	1678	728.62	815.08	137.35	0.000034936	9.25E-06	0.0097
249.07	80689	1307.4	0.00076485	168710	168770	880.77	865.7	1273.7	750.85	-2.9122E-07	0.00036167	0.092145	0.01598	4.6067	0.21707	349790	367300	1677.9	729.31	815.94	137.39	0.000034819	9.27E-06	0.0097263
249.41	81949	1306.5	0.00076539	169150	169210	882.5	865.99	1274.3	749.33	-2.9036E-07	0.00036002	0.092013	0.015928	4.6743	0.21394	350010	367550	1677.7	730	816.81	137.43	0.000034703	9.29E-06	0.0097526
249.75	83225	1305.6	0.00076593	169580	169640	884.24	866.29	1274.8	747.82	-2.895E-07	0.00035837	0.091881	0.015876	4.7426	0.21086	350240	367790	1677.6	730.69	817.67	137.47	0.000034588	0.000009311	0.0097789
250.09	84517	1304.7	0.00076647	170010	170080	885.97	866.59	1275.4	746.31	-2.8863E-07	0.00035673	0.09175	0.015824	4.8117	0.20783	350470	368030	1677.5	731.39	818.54	137.52	0.000034473	9.33E-06	0.0098053
250.43	85825	1303.8	0.00076701	170440	170510	887.7	866.89	1275.9	744.8	-2.8776E-07	0.0003551	0.091618	0.015772	4.8816	0.20485	350690	368270	1677.4	732.08	819.42	137.56	0.000034359	9.35E-06	0.0098316
250.77	87149	1302.9	0.00076755	170880	170940	889.43	867.19	1276.4	743.29	-2.8688E-07	0.00035348	0.091487	0.01572	4.9523	0.20193	350920	368510	1677.3	732.77	820.29	137.6	0.000034246	9.37E-06	0.0098579
251.11	88488	1301.9	0.00076809	171310	171380	891.16	867.49	1277	741.77	-0.000000286	0.00035186	0.091355	0.015668	5.0237	0.19905	351140	368750	1677.2	733.47	821.17	137.64	0.000034133	9.39E-06	0.0098842
251.45	89844	1301	0.00076863	171750	171810	892.89	867.79	1277.5	740.26	-2.8511E-07	0.00035026	0.091224	0.015616	5.096	0.19623	351370	369000	1677.1	734.16	822.04	137.68	0.000034021	9.41E-06	0.0099105
251.79	91216	1300.1	0.00076918	172180	172250	894.61	868.09	1278.1	738.75	-2.8422E-07	0.00034866	0.091093	0.015564	5.1692	0.19346	351590	369240	1677	734.86	822.93	137.71	0.000033909	9.44E-06	0.0099368
252.13	92605	1299.2	0.00076973	172610	172680	896.33	868.4	1278.7	737.24	-2.8332E-07	0.00034707	0.090962	0.015512	5.2431	0.19073	351820	369480	1676.9	735.56	823.81	137.75	0.000033798	9.46E-06	0.009963
252.47	94011	1298.2	0.00077027	173050	173120	898.05	868.7	1279.2	735.73	-2.8242E-07	0.00034548	0.090831	0.01546	5.3179	0.18805	352040	369720	1676.8	736.25	824.69	137.79	0.000033688	9.48E-06	0.0099893
252.81	95433	1297.3	0.00077082	173480	173560	899.77	869	1279.8	734.22	-2.815E-07	0.00034391	0.090701	0.015408	5.3935	0.18541	352270	369960	1676.7	736.95	825.58	137.83	0.000033578	9.50E-06	0.010016
253.15	96872	1296.4	0.00077137	173920	173990	901.49	869.31	1280.3	732.71	-2.8059E-07	0.00034234	0.09057	0.015357	5.4699	0.18282	352490	370200	1676.6	737.65	826.47	137.87	0.000033469	9.52E-06	0.010042
253.49	98328	1295.5	0.00077193	174350	174430	903.21	869.61	1280.9	731.2	-2.7967E-07	0.00034078	0.090439	0.015305	5.5472	0.18027	352720	370440	1676.5	738.35	827.36	137.9	0.000033361	9.54E-06	0.010068
253.83	99801	1294.5	0.00077248	174790	174860	904.92	869.92	1281.5	729.69	-2.7874E-07	0.00033923	0.090309	0.015253	5.6254	0.17777	352940	370680	1676.4	739.04	828.26	137.94	0.000033253	0.000009559	0.010094
254.17	101290	1293.6	0.00077303	175220	175300	906.64	870.23	1282	728.18	-2.7781E-07	0.00033769	0.090178	0.015202	5.7044	0.1753	353170	370920	1676.3	739.74	829.16	137.97	0.000033145	9.58E-06	0.010121
254.51	102800	1292.7	0.00077359	175660	175740	908.35	870.53	1282.6	726.67	-2.7687E-07	0.00033615	0.090048	0.01515	5.7843	0.17288	353390	371170	1676.2	740.44	830.05	138.01	0.000033038	9.60E-06	0.010147
254.85	104330	1291.7	0.00077415	176090	176170	910.06	870.84	1283.2	725.16	-2.7592E-07	0.00033462	0.089918	0.015099	5.8651	0.1705	353620	371410	1676.1	741.14	830.96	138.04	0.000032932	9.62E-06	0.010173
255.19	105870	1290.8	0.0007747	176530	176610	911.77	871.15	1283.8	723.65	-2.7497E-07	0.0003331	0.089788	0.015047	5.9467	0.16816	353840	371650	1676	741.84	831.86	138.07	0.000032827	9.64E-06	0.010199
255.53	107430	1289.9	0.00077526	176960	177050	913.47	871.46	1284.4	722.14	-2.7401E-07	0.00033159	0.089658	0.014996	6.0293	0.16586	354070	371890	1676	742.54	832.77	138.11	0.000032722	0.000009662	0.010226
255.87	109010	1288.9	0.00077583	177400	177480	915.18	871.77	1284.9	720.63	-2.7305E-07	0.00033008	0.089528	0.014944	6.1127	0.16359	354290	372130	1675.9	743.24	833.68	138.14	0.000032617	9.68E-06	0.010252
256.21	110610	1288	0.00077639	177840	177920	916.88	872.08	1285.5	719.12	-2.7208E-07	0.00032858	0.089398	0.014893	6.1971	0.16137	354520	372370	1675.8	743.95	834.59	138.17	0.000032513	9.70E-06	0.010278
256.55	112220	1287.1	0.00077695	178270	178360	918.59	872.39	1286.1	717.62	-2.7111E-07	0.00032709	0.089268	0.014842	6.2823	0.15918	354740	372610	1675.7	744.65	835.5	138.2	0.00003241	9.72E-06	0.010304
256.89	113860	1286.1	0.00077752	178710	178800	920.29	872.71	1286.7	716.11	-2.7013E-07	0.00032561	0.089139	0.01479	6.3685	0.15702	354970	372850	1675.7	745.35	836.42	138.24	0.000032307	9.74E-06	0.010331
257.23	115510	1285.2	0.00077808	179150	179240	921.99	873.02	1287.3	714.6	-2.6914E-07	0.00032413	0.089009	0.014739	6.4556	0.1549	355190	373090	1675.6	746.06	837.34	138.27	0.000032205	9.76E-06	0.010357
257.57	117180	1284.3	0.00077865	179580	179670	923.68	873.33	1287.9	713.09	-2.6815E-07	0.00032266	0.08888	0.014688	6.5437	0.15282	355420	373330	1675.5	746.76	838.26	138.3	0.000032104	9.79E-06	0.010383
257.91	118870	1283.3	0.00077922	180020	180110	925.38	873.65	1288.5	711.58	-2.6715E-07	0.0003212	0.08875	0.014637	6.6327	0.15077	355640	373570	1675.5	747.47	839.18	138.33	0.000032003	0.000009806	0.010409
258.25	120580	1282.4	0.00077979	180460	180550	927.08	873.96	1289.1	710.07	-2.6614E-07	0.00031975	0.088621	0.014586	6.7226	0.14875	355870	373810	1675.4	748.17	840.11	138.35	0.000031902	9.83E-06	0.010435
258.59	122310	1281.4	0.00078037	180890	180990	928.77	874.28	1289.7	708.56	-2.6513E-07	0.0003183	0.088492	0.014534	6.8135	0.14677	356090	374050	1675.3	748.88	841.04	138.38	0.000031802	0.000009847	0.010462
258.93	124060	1280.5	0.00078094	181330	181430	930.46	874.59	1290.3	707.06	-2.6411E-07	0.00031686	0.088363	0.014483	6.9054	0.14481	356320	374290	1675.3	749.58	841.97	138.41	0.000031703	9.87E-06	0.010488
259.27	125830	1279.6	0.00078152	181770	181870	932.15	874.91	1290.9	705.55	-2.6309E-07	0.00031543	0.088234	0.014432	6.9982	0.14289	356540	374520	1675.2	750.29	842.91	138.44	0.000031604	9.89E-06	0.010514
259.61	127620	1278.6	0.00078209	182210	182310	933.84	875.23	1291.5	704.04	-2.6206E-07	0.000314	0.088105	0.014381	7.092	0.141	356770	374760	1675.2	751	843.85	138.46	0.000031506	9.91E-06	0.01054
259.95	129420	1277.7	0.00078267	182650	182750	935.53	875.55	1292.2	702.53	-2.6102E-07	0.00031258	0.087977	0.01433	7.1868	0.13914	356990	375000	1675.1	751.71	844.79	138.49	0.000031409	9.93E-06	0.010566
260.29	131250	1276.7	0.00078325	183090	183190	937.21	875.87	1292.8	701.03	-2.5997E-07	0.00031117	0.087848	0.014279	7.2826	0.13731	357220	375240	1675.1	752.42	845.73	138.52	0.000031311	9.95E-06	0.010593
260.63	133100	1275.8	0.00078383	183520	183630	938.9	876.19	1293.4	699.52	-2.5892E-07	0.00030977	0.08772	0.014229	7.3794	0.13551	357440	375480	1675	753.13	846.68	138.54	0.000031215	9.97E-06	0.010619
260.97	134970	1274.8	0.00078442	183960	184070	940.58	876.51	1294	698.01	-2.5787E-07	0.00030837	0.087591	0.014178	7.4772	0.13374	357670	375720	1675	753.84	847.63	138.57	0.000031119	9.99E-06	0.010645
261.31	136860	1273.9	0.000785	184400	184510	942.26	876.83	1294.7	696.5	-2.568E-07	0.00030698	0.087463	0.014127	7.5761	0.13199	357890	375960	1674.9	754.55	848.58	138.59	0.000031023	0.000010011	0.010671
261.65	138760	1272.9	0.00078559	184840	184950	943.95	877.15	1295.3	695	-2.5573E-07	0.00030559	0.087335	0.014076	7.6759	0.13028	358120	376200	1674.9	755.26	849.53	138.61	0.000030929	0.000010032	0.010697
261.99	140690	1272	0.00078617	185280	185390	945.62	877.47	1295.9	693.49	-2.5466E-07	0.00030422	0.087207	0.014026	7.7768	0.12859	358340	376430	1674.8	755.97	850.49	138.64	0.000030834	0.000010052	0.010724
262.33	142640	1271	0.00078676	185720	185830	947.3	877.8	1296.6	691.98	-2.5357E-07	0.00030285	0.087079	0.013975	7.8787	0.12692	358570	376670	1674.8	756.68	851.45	138.66	0.00003074	0.000010073	0.01075
262.67	144620	1270.1	0.00078735	186160	186270	948.98	878.12	1297.2	690.48	-2.5248E-07	0.00030148	0.086951	0.013924	7.9817	0.12529	358790	376910	1674.7	757.4	852.41	138.68	0.000030647	0.000010093	0.010776
263.01	146610	1269.1	0.00078795	186600	186720	950.65	878.45	1297.8	688.97	-2.5138E-07	0.00030013	0.086823	0.013874	8.0857	0.12367	359020	377150	1674.7	758.11	853.38	138.7	0.000030554	0.000010113	0.010802
263.35	148620	1268.2	0.00078854	187040	187160	952.33	878.77	1298.5	687.46	-2.5028E-07	0.00029878	0.086695	0.013823	8.1908	0.12209	359240	377390	1674.7	758.83	854.35	138.72	0.000030462	0.000010134	0.010828
263.69	150660	1267.2	0.00078914	187480	187600	954	879.1	1299.1	685.96	-2.4917E-07	0.00029743	0.086568	0.013773	8.297	0.12053	359470	377620	1674.6	759.54	855.32	138.74	0.00003037	0.000010154	0.010855
264.03	152720	1266.3	0.00078973	187920	188040	955.67	879.43	1299.8	684.45	-2.4805E-07	0.0002961	0.08644	0.013722	8.4042	0.11899	359690	377860	1674.6	760.26	856.3	138.76	0.000030279	0.000010175	0.010881
264.37	154790	1265.3	0.00079033	188360	188490	957.34	879.76	1300.4	682.94	-2.4692E-07	0.00029477	0.086313	0.013672	8.5126	0.11747	359920	378100	1674.6	760.97	857.28	138.78	0.000030188	0.000010195	0.010907
264.71	156890	1264.3	0.00079093	188800	188930	959.01	880.09	1301.1	681.44	-2.4579E-07	0.00029344	0.086186	0.013621	8.622	0.11598	360140	378340	1674.5	761.69	858.26	138.8	0.000030098	0.000010216	0.010933
265.05	159020	1263.4	0.00079153	189250	189370	960.67	880.42	1301.8	679.93	-2.4465E-07	0.00029213	0.086059	0.013571	8.7325	0.11451	360360	378570	1674.5	762.41	859.24	138.82	0.000030009	0.000010236	0.010959
265.39	161160	1262.4	0.00079214	189690	189820	962.34	880.75	1302.4	678.43	-2.435E-07	0.00029081	0.085932	0.013521	8.8442	0.11307	360590	378810	1674.5	763.13	860.23	138.83	0.000029919	0.000010257	0.010986
265.73	163330	1261.4	0.00079274	190130	190260	964	881.08	1303.1	676.92	-2.4235E-07	0.00028951	0.085805	0.01347	8.957	0.11165	360810	379050	1674.5	763.85	861.22	138.85	0.000029831	0.000010277	0.011012
266.07	165520	1260.5	0.00079335	190570	190700	965.67	881.41	1303.8	675.41	-2.4118E-07	0.00028821	0.085678	0.01342	9.0709	0.11024	361040	379280	1674.4	764.57	862.22	138.87	0.000029743	0.000010298	0.011038
266.41	167730	1259.5	0.00079396	191010	191150	967.33	881.75	1304.4	673.91	-2.4002E-07	0.00028692	0.085551	0.01337	9.1859	0.10886	361260	379520	1674.4	765.29	863.21	138.88	0.000029655	0.000010318	0.011064
266.75	169970	1258.5	0.00079457	191460	191590	968.99	882.08	1305.1	672.4	-2.3884E-07	0.00028564	0.085424	0.01332	9.3021	0.1075	361490	379760	1674.4	766.01	864.21	138.9	0.000029568	0.000010338	0.01109
267.09	172230	1257.6	0.00079518	191900	192040	970.65	882.42	1305.8	670.9	-2.3765E-07	0.00028436	0.085298	0.01327	9.4194	0.10616	361710	379990	1674.4	766.73	865.22	138.91	0.000029481	0.000010359	0.011117
267.43	174510	1256.6	0.00079579	192340	192480	972.3	882.75	1306.5	669.39	-2.3646E-07	0.00028309	0.085172	0.01322	9.5379	0.10484	361930	380230	1674.4	767.46	866.23	138.93	0.000029395	0.000010379	0.011143
267.77	176820	1255.6	0.00079641	192780	192930	973.96	883.09	1307.2	667.89	-2.3526E-07	0.00028182	0.085045	0.01317	9.6576	0.10355	362160	380470	1674.3	768.18	867.24	138.94	0.00002931	0.0000104	0.011169
268.11	179150	1254.7	0.00079702	193230	193370	975.62	883.43	1307.9	666.38	-2.3405E-07	0.00028056	0.084919	0.01312	9.7785	0.10227	362380	380700	1674.3	768.91	868.25	138.95	0.000029225	0.00001042	0.011195
268.45	181500	1253.7	0.00079764	193670	193820	977.27	883.76	1308.6	664.88	-2.3284E-07	0.00027931	0.084793	0.01307	9.9005	0.101	362610	380940	1674.3	769.63	869.27	138.96	0.00002914	0.00001044	0.011222
268.79	183880	1252.7	0.00079826	194120	194260	978.92	884.1	1309.2	663.37	-2.3162E-07	0.00027806	0.084667	0.01302	10.024	0.099763	362830	381170	1674.3	770.36	870.29	138.97	0.000029056	0.000010461	0.011248
269.13	186280	1251.7	0.00079888	194560	194710	980.57	884.44	1309.9	661.87	-2.3038E-07	0.00027682	0.084541	0.01297	10.148	0.09854	363050	381410	1674.3	771.08	871.32	138.98	0.000028972	0.000010481	0.011274
269.47	188700	1250.8	0.00079951	195000	195150	982.22	884.78	1310.6	660.36	-2.2915E-07	0.00027558	0.084415	0.01292	10.274	0.097334	363280	381640	1674.3	771.81	872.34	138.99	0.000028889	0.000010502	0.0113
269.81	191150	1249.8	0.00080013	195450	195600	983.87	885.13	1311.4	658.86	-2.279E-07	0.00027436	0.08429	0.012871	10.401	0.096147	363500	381880	1674.3	772.54	873.38	139	0.000028806	0.000010522	0.011327
270.15	193630	1248.8	0.00080076	195890	196050	985.52	885.47	1312.1	657.35	-2.2664E-07	0.00027313	0.084164	0.012821	10.529	0.094977	363720	382110	1674.3	773.27	874.41	139.01	0.000028724	0.000010543	0.011353
270.49	196130	1247.8	0.00080139	196340	196490	987.16	885.81	1312.8	655.85	-2.2538E-07	0.00027192	0.084039	0.012771	10.658	0.093824	363950	382350	1674.3	774	875.45	139.02	0.000028643	0.000010563	0.011379
270.83	198650	1246.9	0.00080202	196780	196940	988.81	886.16	1313.5	654.35	-2.2411E-07	0.00027071	0.083913	0.012722	10.789	0.092688	364170	382580	1674.3	774.73	876.49	139.03	0.000028561	0.000010583	0.011405
271.17	201200	1245.9	0.00080265	197230	197390	990.45	886.5	1314.2	652.84	-2.2283E-07	0.0002695	0.083788	0.012672	10.921	0.091569	364390	382820	1674.3	775.46	877.54	139.04	0.000028481	0.000010604	0.011432
271.51	203770	1244.9	0.00080329	197670	197840	992.09	886.85	1314.9	651.34	-2.2154E-07	0.0002683	0.083663	0.012622	11.054	0.090466	364620	383050	1674.3	776.19	878.59	139.04	0.0000284	0.000010624	0.011458
271.85	206370	1243.9	0.00080392	198120	198280	993.74	887.2	1315.7	649.83	-2.2024E-07	0.00026711	0.083538	0.012573	11.188	0.089379	364840	383290	1674.3	776.93	879.64	139.05	0.000028321	0.000010644	0.011484
